cust_id,contact_type,duration,contact_num,p_days,p_outcome,y,date
9287,cellular,157,1,999,nonexistent,no,21/07/2008
10606,cellular,237,1,999,nonexistent,no,24/05/2009
12476,telephone,294,1,999,nonexistent,no,02/05/2008
66472,telephone,267,4,999,nonexistent,no,27/05/2008
98609,cellular,245,1,999,nonexistent,no,22/07/2008
82495,telephone,163,1,999,nonexistent,no,29/05/2008
5366,cellular,91,1,999,nonexistent,no,16/11/2008
40947,telephone,264,1,999,nonexistent,no,15/05/2008
64979,cellular,130,1,999,failure,no,10/11/2008
20798,cellular,79,1,999,nonexistent,no,09/09/2009
77817,telephone,88,1,999,nonexistent,no,26/10/2009
58980,cellular,377,1,999,nonexistent,no,30/05/2009
37586,cellular,76,2,999,nonexistent,no,12/08/2008
41916,telephone,42,11,999,nonexistent,no,18/05/2008
9392,telephone,332,2,999,nonexistent,no,28/06/2008
50979,cellular,181,1,7,success,yes,21/11/2009
31146,cellular,260,1,999,nonexistent,no,09/08/2008
52054,cellular,185,2,999,failure,no,13/05/2009
35813,cellular,126,2,999,nonexistent,no,26/10/2009
42930,telephone,49,4,999,nonexistent,no,18/06/2008
63150,cellular,39,1,999,nonexistent,no,15/05/2009
56660,cellular,163,1,999,failure,yes,20/06/2009
91680,cellular,337,1,999,nonexistent,no,24/07/2008
8359,cellular,129,1,999,nonexistent,no,09/07/2008
62497,cellular,347,1,999,failure,no,21/11/2008
46056,telephone,302,1,999,nonexistent,no,13/05/2008
58719,telephone,267,5,999,nonexistent,no,15/05/2008
78026,telephone,117,1,999,nonexistent,no,24/06/2008
14492,cellular,297,1,999,nonexistent,no,07/07/2008
30847,cellular,16,13,999,nonexistent,no,13/08/2008
98448,telephone,102,35,999,nonexistent,no,28/06/2008
63974,cellular,612,1,999,failure,no,28/05/2009
30115,telephone,223,3,999,nonexistent,no,16/06/2008
24751,cellular,24,13,999,nonexistent,no,14/08/2008
99724,cellular,835,2,999,nonexistent,no,20/06/2009
13406,cellular,157,1,999,nonexistent,no,06/06/2009
11493,cellular,153,2,999,nonexistent,yes,28/05/2009
14176,cellular,81,2,999,nonexistent,no,22/11/2008
57655,cellular,98,8,999,nonexistent,no,26/08/2008
85117,telephone,120,3,999,nonexistent,no,07/05/2008
77277,cellular,58,1,999,nonexistent,no,02/05/2009
23279,telephone,158,4,999,nonexistent,no,03/08/2008
66647,cellular,256,4,999,nonexistent,no,07/08/2008
41647,cellular,33,2,999,nonexistent,no,21/07/2008
60738,cellular,210,2,999,failure,no,16/08/2009
74771,cellular,59,1,999,nonexistent,no,10/07/2008
92035,cellular,155,1,6,success,yes,17/09/2010
51273,cellular,223,1,999,nonexistent,no,27/07/2008
94391,cellular,834,3,999,nonexistent,no,20/11/2008
73503,telephone,55,9,999,nonexistent,no,12/07/2008
95862,telephone,265,2,999,nonexistent,no,01/05/2008
82672,telephone,106,1,999,nonexistent,no,06/05/2008
41536,cellular,336,1,999,nonexistent,no,27/11/2008
60427,telephone,97,2,999,nonexistent,no,04/05/2008
20762,telephone,136,4,999,nonexistent,no,04/06/2008
51097,cellular,109,1,999,nonexistent,no,21/08/2008
15164,cellular,101,6,999,nonexistent,no,08/07/2008
63952,telephone,18,1,999,nonexistent,no,18/06/2008
23523,cellular,180,2,999,nonexistent,no,20/04/2010
2681,cellular,733,1,999,nonexistent,yes,07/04/2009
56237,cellular,361,3,6,success,yes,29/07/2010
16309,cellular,23,1,999,nonexistent,no,24/05/2009
45980,telephone,212,2,999,nonexistent,no,19/07/2008
1022,cellular,144,1,999,nonexistent,no,02/11/2009
22808,cellular,108,4,999,nonexistent,no,13/08/2008
35692,telephone,40,1,999,nonexistent,no,05/07/2008
51829,cellular,138,4,999,failure,no,19/05/2009
79152,telephone,205,5,999,nonexistent,no,01/05/2008
31381,telephone,571,3,999,nonexistent,no,02/07/2008
68462,cellular,722,3,999,nonexistent,yes,28/07/2008
43916,telephone,227,2,999,nonexistent,no,27/06/2008
43489,cellular,159,2,999,nonexistent,no,12/07/2008
44139,cellular,363,5,999,nonexistent,yes,16/08/2008
50148,telephone,257,1,999,nonexistent,no,09/06/2008
38321,cellular,100,16,999,nonexistent,no,15/07/2008
60510,cellular,227,1,999,nonexistent,no,28/05/2009
2986,telephone,262,2,999,nonexistent,no,15/06/2008
73433,cellular,396,4,999,failure,yes,15/07/2010
21263,telephone,225,3,999,nonexistent,no,18/05/2008
74614,cellular,186,2,999,nonexistent,no,28/07/2008
39045,telephone,96,1,999,nonexistent,no,10/05/2008
62941,cellular,77,5,999,nonexistent,no,30/08/2008
86968,cellular,130,1,999,nonexistent,no,21/07/2008
63060,cellular,1207,4,999,failure,yes,14/06/2010
48474,telephone,162,1,999,nonexistent,no,09/05/2008
77746,cellular,101,1,999,nonexistent,no,17/11/2008
39244,telephone,35,2,999,nonexistent,no,04/07/2008
54173,cellular,163,3,999,nonexistent,no,10/04/2009
78,cellular,150,1,999,nonexistent,no,10/11/2008
44148,cellular,99,1,999,failure,no,30/11/2008
30409,telephone,93,2,999,nonexistent,no,14/06/2008
31254,telephone,262,4,999,nonexistent,no,20/05/2008
20887,cellular,145,2,999,nonexistent,no,12/11/2008
24069,telephone,170,2,999,nonexistent,no,01/05/2008
1316,cellular,61,2,999,nonexistent,no,22/03/2009
4778,cellular,245,1,999,nonexistent,no,10/05/2009
76446,cellular,209,1,999,failure,no,14/05/2009
53492,cellular,61,1,999,nonexistent,no,05/08/2008
55038,cellular,287,2,6,success,yes,29/07/2010
45434,cellular,115,2,999,nonexistent,no,20/05/2009
17629,cellular,572,1,999,nonexistent,no,08/08/2008
45181,cellular,134,1,999,nonexistent,no,26/08/2008
11635,telephone,85,5,999,nonexistent,no,10/06/2008
77337,telephone,544,3,999,nonexistent,no,22/05/2009
5519,cellular,135,2,999,nonexistent,no,04/08/2009
4925,telephone,380,1,999,nonexistent,no,15/05/2008
37914,telephone,179,5,999,nonexistent,no,25/05/2008
36068,telephone,116,1,999,nonexistent,no,28/05/2008
39669,cellular,687,2,999,failure,no,08/05/2009
15385,telephone,182,1,999,nonexistent,no,23/05/2008
87271,cellular,636,1,999,nonexistent,no,11/11/2008
23436,cellular,326,2,999,nonexistent,no,11/11/2008
10344,telephone,309,1,999,nonexistent,no,03/06/2008
17278,cellular,695,1,999,nonexistent,no,10/07/2008
77433,cellular,215,1,999,failure,no,26/05/2009
40076,cellular,408,2,999,nonexistent,no,03/10/2009
79936,cellular,84,3,999,nonexistent,no,26/07/2008
62000,telephone,228,2,999,nonexistent,no,09/05/2008
73771,cellular,154,2,999,nonexistent,no,26/11/2008
53358,cellular,342,1,999,nonexistent,no,02/07/2008
20296,cellular,283,1,999,nonexistent,no,17/07/2008
94212,telephone,88,3,999,nonexistent,no,12/05/2008
66422,cellular,253,3,999,failure,no,06/04/2009
79891,cellular,432,2,999,nonexistent,no,17/08/2008
22498,cellular,526,1,999,nonexistent,no,09/11/2008
51552,telephone,80,1,999,nonexistent,no,02/05/2008
67567,telephone,241,2,999,nonexistent,no,14/05/2008
80791,cellular,310,5,999,nonexistent,no,13/08/2008
95228,cellular,189,2,999,nonexistent,no,15/05/2009
97666,cellular,344,1,999,failure,no,04/08/2009
87205,cellular,874,1,999,failure,yes,14/05/2009
24349,cellular,681,6,999,nonexistent,no,04/05/2009
75577,telephone,1051,3,999,nonexistent,yes,09/06/2008
85437,telephone,277,2,999,nonexistent,no,19/07/2008
18584,telephone,488,3,999,nonexistent,no,05/05/2008
68261,cellular,368,4,999,nonexistent,no,25/07/2008
98408,cellular,318,2,999,nonexistent,no,06/08/2008
23719,cellular,747,4,999,nonexistent,no,21/07/2008
31623,cellular,17,6,999,nonexistent,no,08/04/2009
21087,cellular,177,1,999,nonexistent,no,17/04/2009
95605,cellular,549,2,999,nonexistent,no,29/07/2008
53011,cellular,104,3,999,nonexistent,no,09/08/2008
32126,cellular,299,2,2,success,yes,17/10/2009
82554,cellular,193,2,999,nonexistent,no,02/08/2008
33182,cellular,167,1,999,nonexistent,no,24/06/2009
32897,cellular,822,6,13,success,yes,04/07/2009
3981,cellular,134,1,999,failure,no,05/06/2010
92741,cellular,219,1,999,nonexistent,no,08/07/2008
22577,cellular,85,4,999,nonexistent,no,24/05/2009
88853,cellular,410,1,999,nonexistent,no,09/05/2009
80546,telephone,146,2,999,nonexistent,no,23/05/2008
94365,telephone,59,4,999,nonexistent,no,02/07/2008
88903,cellular,146,2,999,nonexistent,no,24/05/2009
22315,telephone,259,1,999,nonexistent,no,17/10/2009
18845,cellular,206,2,999,nonexistent,no,11/08/2008
34211,cellular,109,2,999,nonexistent,no,01/08/2008
96283,cellular,318,2,999,nonexistent,no,08/07/2008
24435,cellular,79,5,999,nonexistent,no,12/07/2008
82685,cellular,81,1,999,nonexistent,no,13/07/2008
30337,cellular,85,7,999,nonexistent,no,22/04/2009
37976,cellular,291,1,999,failure,no,20/04/2009
23491,cellular,394,10,999,nonexistent,no,13/05/2009
41544,telephone,126,1,999,nonexistent,no,01/06/2008
9494,telephone,186,4,999,nonexistent,no,05/04/2009
84167,telephone,101,4,999,nonexistent,no,14/05/2008
18348,cellular,65,1,999,nonexistent,no,02/11/2008
43291,telephone,43,5,999,nonexistent,no,07/05/2008
403,cellular,301,1,999,failure,no,07/05/2009
76781,cellular,71,1,999,nonexistent,no,05/07/2008
9446,cellular,471,2,999,nonexistent,no,19/06/2009
13568,telephone,143,4,999,nonexistent,no,25/05/2008
50822,telephone,130,1,999,nonexistent,no,13/06/2008
50066,cellular,271,1,999,nonexistent,yes,13/05/2009
54690,cellular,135,1,999,failure,no,27/04/2009
19644,cellular,441,4,999,nonexistent,no,04/11/2008
70686,telephone,313,1,999,nonexistent,no,01/08/2008
74299,cellular,69,3,999,nonexistent,no,07/08/2008
1015,telephone,66,7,999,nonexistent,no,03/08/2008
74045,cellular,82,1,3,success,no,22/07/2009
36134,telephone,627,3,999,nonexistent,no,18/05/2008
27494,cellular,192,2,999,nonexistent,no,09/07/2008
68939,cellular,34,3,999,nonexistent,no,03/07/2008
50158,telephone,152,2,999,nonexistent,no,11/06/2008
22702,cellular,127,2,999,nonexistent,no,27/05/2009
63926,cellular,206,1,999,nonexistent,no,07/11/2008
60710,cellular,28,5,999,nonexistent,no,08/04/2009
63749,cellular,93,1,999,nonexistent,no,26/08/2008
90638,cellular,213,4,999,nonexistent,no,15/04/2009
45716,cellular,467,2,6,success,yes,29/10/2009
21323,telephone,7,12,999,nonexistent,no,01/05/2008
52106,cellular,95,3,999,failure,no,10/08/2010
92435,telephone,523,1,999,nonexistent,no,18/07/2008
9383,cellular,143,2,999,failure,no,14/05/2009
74194,cellular,633,2,999,nonexistent,no,15/11/2008
36015,telephone,209,2,999,nonexistent,no,19/05/2008
63938,telephone,196,1,999,nonexistent,no,21/05/2008
9234,cellular,225,2,999,nonexistent,yes,11/08/2009
98649,cellular,290,2,999,nonexistent,no,01/07/2008
66548,cellular,355,2,999,nonexistent,no,30/11/2008
42641,cellular,211,2,999,nonexistent,no,18/07/2008
97594,telephone,460,4,999,nonexistent,yes,18/06/2008
5769,cellular,488,2,999,nonexistent,no,15/08/2008
45907,cellular,296,1,999,nonexistent,no,01/04/2009
45754,cellular,1329,2,999,nonexistent,no,03/11/2008
57444,telephone,457,5,999,nonexistent,no,24/05/2008
20691,cellular,99,1,999,nonexistent,no,26/04/2009
81233,cellular,130,3,999,nonexistent,no,06/07/2008
60128,cellular,209,1,999,nonexistent,yes,06/09/2010
61676,cellular,111,2,999,nonexistent,no,27/11/2010
43616,cellular,140,3,999,nonexistent,no,02/08/2008
84513,telephone,47,2,999,nonexistent,no,18/11/2008
68769,telephone,255,3,999,nonexistent,no,16/06/2008
45356,cellular,54,1,999,nonexistent,no,21/04/2009
85166,telephone,205,1,999,nonexistent,no,17/11/2008
1142,cellular,140,1,999,nonexistent,no,21/05/2009
18493,telephone,225,1,999,nonexistent,no,02/05/2008
73463,telephone,207,1,999,nonexistent,no,14/06/2008
42655,telephone,201,1,999,nonexistent,yes,15/11/2009
62399,telephone,141,6,999,nonexistent,no,30/06/2008
77079,cellular,164,2,999,failure,no,10/05/2009
71805,cellular,96,8,999,nonexistent,no,04/07/2008
44557,telephone,52,1,999,nonexistent,no,05/06/2008
13967,cellular,163,2,999,nonexistent,no,18/07/2008
66756,telephone,91,3,999,nonexistent,no,10/06/2008
59472,cellular,89,2,999,nonexistent,no,21/07/2008
72817,cellular,80,3,999,nonexistent,no,01/08/2008
69549,cellular,579,,999,nonexistent,yes,04/05/2009
38772,telephone,1062,,999,nonexistent,no,16/06/2008
60144,telephone,78,,999,failure,no,19/03/2010
5332,telephone,593,,999,nonexistent,no,03/05/2008
76628,cellular,65,,4,success,no,29/11/2008
32623,cellular,406,,999,nonexistent,yes,02/08/2008
32312,telephone,198,,999,nonexistent,no,18/04/2009
15944,telephone,167,,999,nonexistent,no,11/05/2008
72076,cellular,136,,999,failure,no,02/09/2010
19833,cellular,185,1,999,nonexistent,no,17/04/2009
46967,cellular,205,2,999,nonexistent,no,13/08/2008
72840,cellular,612,3,999,nonexistent,no,30/05/2009
6049,telephone,422,1,999,nonexistent,no,18/06/2008
21890,cellular,215,1,999,nonexistent,no,13/08/2008
63212,cellular,24,1,999,nonexistent,no,29/06/2009
26937,telephone,97,2,999,nonexistent,no,14/05/2008
72245,cellular,56,1,999,nonexistent,no,06/08/2008
76844,cellular,137,7,999,nonexistent,no,24/07/2008
93395,telephone,265,4,999,nonexistent,no,18/05/2008
77068,telephone,90,3,999,nonexistent,no,11/05/2008
74471,cellular,148,2,999,nonexistent,no,19/07/2008
49973,cellular,632,5,10,success,no,03/05/2009
6281,telephone,131,3,999,nonexistent,no,19/05/2008
41410,telephone,1245,19,999,nonexistent,no,11/05/2008
16522,telephone,49,2,999,nonexistent,no,15/06/2008
91798,cellular,197,1,999,nonexistent,no,14/11/2008
23930,cellular,234,1,999,nonexistent,no,29/05/2009
16662,cellular,230,1,999,nonexistent,no,14/07/2008
56786,cellular,122,6,999,nonexistent,no,12/08/2008
44491,telephone,565,2,999,nonexistent,no,12/05/2008
43851,telephone,146,1,999,nonexistent,no,29/05/2009
40644,cellular,73,3,999,nonexistent,no,13/05/2009
98430,cellular,280,1,999,nonexistent,no,12/08/2008
44249,telephone,213,6,999,nonexistent,no,04/06/2008
27094,cellular,970,2,999,nonexistent,no,25/07/2008
31636,cellular,116,1,999,nonexistent,no,14/07/2008
45281,cellular,147,1,999,nonexistent,no,21/08/2008
39894,telephone,523,1,999,nonexistent,no,24/06/2008
55987,cellular,326,1,11,success,no,24/05/2009
14679,telephone,973,2,999,nonexistent,no,21/05/2008
19821,telephone,296,1,999,nonexistent,no,28/06/2008
76741,cellular,261,1,999,failure,no,26/05/2009
79529,telephone,184,2,999,nonexistent,no,19/05/2008
45411,cellular,173,8,999,nonexistent,no,24/07/2008
29916,cellular,357,1,999,nonexistent,no,21/11/2008
23998,cellular,294,1,999,failure,no,14/05/2009
21117,cellular,196,1,999,nonexistent,no,06/05/2009
61322,cellular,272,1,999,nonexistent,no,09/07/2008
65875,cellular,432,3,999,nonexistent,no,27/05/2009
78794,cellular,244,2,999,nonexistent,no,29/04/2009
72424,cellular,122,2,999,nonexistent,no,08/07/2008
91977,cellular,155,2,4,success,yes,16/08/2009
40960,telephone,370,1,999,nonexistent,no,01/05/2008
50360,cellular,225,2,999,nonexistent,no,01/07/2008
69507,cellular,291,1,999,nonexistent,no,19/08/2008
76572,cellular,153,2,4,success,yes,20/03/2010
7212,cellular,107,2,999,nonexistent,no,04/08/2008
1829,cellular,42,1,999,nonexistent,no,27/05/2009
66852,cellular,493,2,999,failure,yes,17/11/2008
12086,cellular,93,2,999,nonexistent,no,17/08/2008
21074,cellular,733,3,999,nonexistent,yes,09/08/2008
40112,telephone,100,1,999,nonexistent,no,03/06/2008
48494,cellular,404,2,999,nonexistent,no,12/07/2008
88516,telephone,120,1,999,nonexistent,no,16/05/2008
91922,telephone,103,7,999,nonexistent,no,07/05/2008
65413,cellular,9,7,999,failure,no,24/05/2009
2279,cellular,359,3,999,nonexistent,no,02/08/2009
39660,cellular,1065,1,999,nonexistent,no,18/07/2008
17314,cellular,194,5,999,nonexistent,no,15/07/2008
63689,cellular,141,1,999,nonexistent,no,23/05/2009
61491,telephone,237,2,999,nonexistent,no,04/05/2008
60761,cellular,232,2,999,nonexistent,no,21/11/2008
10069,cellular,155,3,999,failure,no,03/04/2009
81952,cellular,182,2,999,nonexistent,no,25/11/2008
7245,cellular,43,3,999,nonexistent,no,29/08/2008
25923,cellular,60,1,999,nonexistent,no,16/07/2008
32267,cellular,76,1,999,nonexistent,yes,12/04/2009
70328,telephone,200,1,999,nonexistent,no,28/05/2008
73883,cellular,108,1,999,nonexistent,no,29/05/2009
16627,telephone,89,7,999,nonexistent,no,18/07/2008
91519,cellular,159,1,999,nonexistent,no,24/05/2009
74173,telephone,70,1,999,nonexistent,no,20/06/2008
17396,cellular,1210,2,999,failure,yes,28/11/2008
15883,telephone,768,1,999,nonexistent,yes,12/06/2008
26818,cellular,457,1,999,nonexistent,no,06/05/2009
55158,cellular,356,1,999,nonexistent,no,21/07/2008
25354,telephone,39,2,999,nonexistent,no,04/05/2008
14855,cellular,278,3,999,nonexistent,no,09/11/2008
18157,cellular,239,3,999,nonexistent,yes,20/08/2010
17144,cellular,158,5,999,nonexistent,no,07/05/2009
56465,cellular,82,3,999,nonexistent,no,04/07/2008
20603,cellular,154,3,999,failure,no,22/11/2008
85919,cellular,196,1,999,failure,yes,26/04/2010
63117,cellular,430,1,999,nonexistent,yes,11/04/2009
93847,cellular,116,1,999,nonexistent,no,20/07/2008
40353,cellular,1226,3,999,nonexistent,yes,28/08/2010
12337,cellular,88,2,999,nonexistent,no,27/08/2008
34856,cellular,112,1,999,nonexistent,no,29/11/2008
80369,cellular,179,1,999,failure,no,14/11/2008
40720,cellular,102,1,999,nonexistent,no,12/08/2008
8950,cellular,153,2,999,nonexistent,no,24/07/2008
61123,telephone,463,1,999,nonexistent,no,29/05/2008
81965,cellular,16,16,999,nonexistent,no,29/08/2008
13481,telephone,220,1,999,nonexistent,no,20/06/2008
44868,cellular,243,2,999,nonexistent,no,04/04/2009
74139,cellular,415,1,999,failure,yes,25/12/2009
60310,telephone,206,1,999,nonexistent,no,11/05/2008
71199,cellular,447,2,999,failure,no,01/05/2009
2203,telephone,180,1,999,nonexistent,no,08/11/2008
67562,telephone,592,2,999,nonexistent,no,24/05/2008
43238,cellular,700,3,999,nonexistent,no,12/05/2009
83539,cellular,1064,1,999,nonexistent,yes,12/05/2009
56638,telephone,659,4,999,nonexistent,no,28/05/2008
58603,cellular,110,1,999,failure,no,10/04/2009
50887,cellular,14,6,999,nonexistent,no,21/11/2008
50250,cellular,62,2,999,nonexistent,no,29/05/2010
21282,telephone,198,1,999,nonexistent,no,12/05/2008
54650,cellular,381,3,999,nonexistent,no,21/08/2008
45523,telephone,126,1,999,nonexistent,no,21/06/2008
48834,telephone,20,5,999,nonexistent,no,15/07/2008
43359,telephone,288,2,999,nonexistent,no,20/05/2008
67646,cellular,329,1,999,nonexistent,no,10/05/2009
57470,cellular,53,3,999,nonexistent,no,12/07/2008
69104,cellular,109,1,999,nonexistent,no,27/04/2009
10196,telephone,85,5,999,nonexistent,no,12/06/2008
29658,telephone,74,1,999,nonexistent,no,25/05/2008
40563,cellular,54,8,999,nonexistent,no,05/07/2008
91335,telephone,71,2,999,nonexistent,no,14/06/2008
28209,cellular,110,1,999,nonexistent,yes,25/04/2009
75028,telephone,142,2,999,nonexistent,no,03/05/2008
91370,cellular,47,1,999,nonexistent,no,23/11/2008
31349,telephone,120,3,999,nonexistent,no,14/05/2008
31880,cellular,78,2,5,success,no,29/04/2009
76191,cellular,102,1,999,nonexistent,no,11/11/2008
64010,cellular,617,2,999,nonexistent,yes,09/05/2009
54890,cellular,200,1,999,nonexistent,yes,22/06/2009
35549,cellular,200,1,999,nonexistent,no,12/05/2009
77461,telephone,289,2,999,nonexistent,no,22/07/2008
27677,telephone,514,3,999,nonexistent,no,03/06/2008
84812,cellular,135,2,999,failure,no,21/10/2010
5733,telephone,80,2,999,nonexistent,no,14/05/2008
14995,telephone,51,3,999,nonexistent,no,06/05/2009
18539,telephone,1575,1,999,nonexistent,yes,08/05/2008
75006,telephone,372,3,999,nonexistent,no,17/05/2008
